shrinkage,interaction.depth,n.minobsinnode,n.trees,Accuracy,Kappa,AccuracySD,KappaSD,rho
0.01,5,3,680,0.8013888888888889,0.7006467504101286,0.12231513023202106,0.18306443481788856,0.1
0.01,5,5,680,0.7877777777777778,0.6798701298701298,0.1366059284885423,0.2062165942863231,0.1
0.01,5,10,680,0.825,0.7363610361244144,0.11267419070500932,0.16830841631399202,0.1
0.01,1,3,720,0.7902777777777777,0.683980083743462,0.129532039985156,0.19377535109786015,0.1
0.01,1,5,720,0.8113888888888889,0.7160244075788306,0.1262146064690827,0.18908108399208862,0.1
0.01,1,10,720,0.7902777777777777,0.683980083743462,0.11846968033108869,0.17713285180035385,0.1
0.01,2,3,720,0.8325,0.7476164473798256,0.13804714061345158,0.20698945003634067,0.1
0.01,2,5,720,0.7902777777777777,0.6835277997090884,0.1254433153947594,0.18892587946062375,0.1
0.01,2,10,720,0.7791666666666667,0.6673134170767953,0.1248129602016295,0.18653434706298685,0.1
0.01,3,3,720,0.8113888888888889,0.7160244075788306,0.1262146064690827,0.18908108399208862,0.1
0.01,3,5,720,0.8225,0.7317865061767501,0.11879633238069946,0.1783741784098235,0.1
0.01,3,10,720,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,5,3,720,0.8013888888888889,0.7006467504101286,0.12231513023202106,0.18306443481788856,0.1
0.01,5,5,720,0.7877777777777778,0.6798701298701298,0.1366059284885423,0.2062165942863231,0.1
0.01,5,10,720,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,1,3,760,0.7902777777777777,0.683980083743462,0.129532039985156,0.19377535109786015,0.1
0.01,1,5,760,0.8113888888888889,0.7160244075788306,0.1262146064690827,0.18908108399208862,0.1
0.01,1,10,760,0.7902777777777777,0.683980083743462,0.11846968033108869,0.17713285180035385,0.1
0.01,2,3,760,0.8325,0.7476164473798256,0.13804714061345158,0.20698945003634067,0.1
0.01,2,5,760,0.7802777777777777,0.6681501425403864,0.11957321511229349,0.1798427820237955,0.1
0.01,2,10,760,0.7791666666666667,0.6673134170767953,0.1248129602016295,0.18653434706298685,0.1
0.01,3,3,760,0.8113888888888889,0.7160244075788306,0.1262146064690827,0.18908108399208862,0.1
0.01,3,5,760,0.8225,0.7317865061767501,0.11879633238069946,0.1783741784098235,0.1
0.01,3,10,760,0.8013888888888889,0.7006467504101286,0.09733459114695484,0.14548851598269635,0.1
0.01,5,3,760,0.8125,0.7159356903259342,0.11344198676918489,0.17141581071321635,0.1
0.01,5,5,760,0.7766666666666666,0.6632034632034631,0.12106069853493662,0.18288356864455022,0.1
0.01,5,10,760,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,1,3,800,0.7902777777777777,0.683980083743462,0.129532039985156,0.19377535109786015,0.1
0.01,1,5,800,0.8113888888888889,0.7160244075788306,0.1262146064690827,0.18908108399208862,0.1
0.01,1,10,800,0.7902777777777777,0.683980083743462,0.11846968033108869,0.17713285180035385,0.1
0.01,2,3,800,0.8325,0.7476164473798256,0.13804714061345158,0.20698945003634067,0.1
0.01,2,5,800,0.7902777777777777,0.6835277997090884,0.1254433153947594,0.18892587946062375,0.1
0.01,2,10,800,0.7902777777777777,0.683980083743462,0.13972127113536348,0.20909740839922383,0.1
0.01,3,3,800,0.8002777777777778,0.69935774091216385,0.13414394792696427,0.20089175836661227,0.1
0.01,3,5,800,0.8225,0.7317865061767501,0.11879633238069946,0.1783741784098235,0.1
0.01,3,10,800,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,5,3,800,0.8225,0.7317865061767501,0.1066259084938549,0.1601390271520553,0.1
0.01,5,5,800,0.7877777777777778,0.6798701298701298,0.1366059284885423,0.2062165942863231,0.1
0.01,5,10,800,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,1,3,840,0.7902777777777777,0.683980083743462,0.129532039985156,0.19377535109786015,0.1
0.01,1,5,840,0.8002777777777778,0.69935774091216385,0.13414394792696427,0.20089175836661227,0.1
0.01,1,10,840,0.7902777777777777,0.683980083743462,0.11846968033108869,0.17713285180035385,0.1
0.01,2,3,840,0.8325,0.7476164473798256,0.13804714061345158,0.20698945003634067,0.1
0.01,2,5,840,0.7902777777777777,0.6835277997090884,0.1254433153947594,0.18892587946062375,0.1
0.01,2,10,840,0.7902777777777777,0.683980083743462,0.13972127113536348,0.20909740839922383,0.1
0.01,3,3,840,0.8113888888888889,0.7160244075788306,0.1262146064690827,0.18908108399208862,0.1
0.01,3,5,840,0.8225,0.7317865061767501,0.11879633238069946,0.1783741784098235,0.1
0.01,3,10,840,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,5,3,840,0.8113888888888889,0.7151198395100834,0.09066937859052399,0.13597224970713573,0.1
0.01,5,5,840,0.7988888888888889,0.6965367965367966,0.1300205745035711,0.1965736627195289,0.1
0.01,5,10,840,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,1,3,880,0.7902777777777777,0.683980083743462,0.129532039985156,0.19377535109786015,0.1
0.01,1,5,880,0.8002777777777778,0.69935774091216385,0.13414394792696427,0.20089175836661227,0.1
0.01,1,10,880,0.7902777777777777,0.683980083743462,0.11846968033108869,0.17713285180035385,0.1
0.01,2,3,880,0.8325,0.7476164473798256,0.13804714061345158,0.20698945003634067,0.1
0.01,2,5,880,0.8002777777777778,0.69935774091216385,0.11183751747736843,0.16736731929287646,0.1
0.01,2,10,880,0.7902777777777777,0.683980083743462,0.13972127113536348,0.20909740839922383,0.1
0.01,3,3,880,0.8102777777777778,0.7142831140464923,0.14563875908613116,0.21818878197088593,0.1
0.01,3,5,880,0.8225,0.7317865061767501,0.11879633238069946,0.1783741784098235,0.1
0.01,3,10,880,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,5,3,880,0.8113888888888889,0.7151198395100834,0.09066937859052399,0.13597224970713573,0.1
0.01,5,5,880,0.7988888888888889,0.6965367965367966,0.1300205745035711,0.1965736627195289,0.1
0.01,5,10,880,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,1,3,920,0.7902777777777777,0.683980083743462,0.129532039985156,0.19377535109786015,0.1
0.01,1,5,920,0.8002777777777778,0.69935774091216385,0.13414394792696427,0.20089175836661227,0.1
0.01,1,10,920,0.7902777777777777,0.683980083743462,0.11846968033108869,0.17713285180035385,0.1
0.01,2,3,920,0.8325,0.7476164473798256,0.13804714061345158,0.20698945003634067,0.1
0.01,2,5,920,0.8002777777777778,0.69935774091216385,0.11183751747736843,0.16736731929287646,0.1
0.01,2,10,920,0.7902777777777777,0.683980083743462,0.13972127113536348,0.20909740839922383,0.1
0.01,3,3,920,0.8213888888888888,0.730949780713159,0.1374745892469388,0.20602842212754288,0.1
0.01,3,5,920,0.8225,0.7317865061767501,0.11879633238069946,0.1783741784098235,0.1
0.01,3,10,920,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,5,3,920,0.8013888888888889,0.7006467504101286,0.09733459114695484,0.14548851598269635,0.1
0.01,5,5,920,0.7988888888888889,0.6965367965367966,0.1300205745035711,0.1965736627195289,0.1
0.01,5,10,920,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,1,3,960,0.8013888888888889,0.7006467504101286,0.12231513023202106,0.18306443481788856,0.1
0.01,1,5,960,0.8002777777777778,0.69935774091216385,0.13414394792696427,0.20089175836661227,0.1
0.01,1,10,960,0.7691666666666667,0.6514626012259794,0.12694609907882395,0.19042828681164511,0.1
0.01,2,3,960,0.8425,0.7620895364797804,0.13081501667280263,0.19661006510927675,0.1
0.01,2,5,960,0.8002777777777778,0.69935774091216385,0.11183751747736843,0.16736731929287646,0.1
0.01,2,10,960,0.7902777777777777,0.683980083743462,0.13972127113536348,0.20909740839922383,0.1
0.01,3,3,960,0.8213888888888888,0.730949780713159,0.1374745892469388,0.20602842212754288,0.1
0.01,3,5,960,0.8225,0.7317865061767501,0.11879633238069946,0.1783741784098235,0.1
0.01,3,10,960,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,5,3,960,0.8225,0.7317865061767501,0.09287410907876431,0.1395409205610808,0.1
0.01,5,5,960,0.7888888888888889,0.6816114234024682,0.11591468410762093,0.17550999391554298,0.1
0.01,5,10,960,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,1,3,1e3,0.8013888888888889,0.7006467504101286,0.12231513023202106,0.18306443481788856,0.1
0.01,1,5,1e3,0.8113888888888889,0.7160244075788306,0.1262146064690827,0.18908108399208862,0.1
0.01,1,10,1e3,0.7691666666666667,0.6514626012259794,0.12694609907882395,0.19042828681164511,0.1
0.01,2,3,1e3,0.8425,0.7620895364797804,0.13081501667280263,0.19661006510927675,0.1
0.01,2,5,1e3,0.8002777777777778,0.69935774091216385,0.11183751747736843,0.16736731929287646,0.1
0.01,2,10,1e3,0.7902777777777777,0.683980083743462,0.13972127113536348,0.20909740839922383,0.1
0.01,3,3,1e3,0.8325,0.7476164473798256,0.13804714061345158,0.20698945003634067,0.1
0.01,3,5,1e3,0.8325,0.747164163345452,0.12088245773107703,0.18163780174241884,0.1
0.01,3,10,1e3,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,5,3,1e3,0.8113888888888889,0.7151198395100834,0.09066937859052399,0.13597224970713573,0.1
0.01,5,5,1e3,0.7888888888888889,0.6816114234024682,0.11591468410762093,0.17550999391554298,0.1
0.01,5,10,1e3,0.8125,0.7173134170767953,0.11344198676918489,0.1698793805812515,0.1
0.01,1,3,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,1,5,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,1,10,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,2,3,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,2,5,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,2,10,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,3,3,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,3,5,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,3,10,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,5,3,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,5,5,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,5,10,0,0.355,0,0.029186501192363788,0,0.15000000000000002
0.01,1,3,40,0.7616666666666667,0.64002664002664,0.12478925994024273,0.18946977631948683,0.15000000000000002
0.01,1,5,40,0.7641666666666667,0.6432074417513077,0.1141742135020276,0.17392867702718334,0.15000000000000002
0.01,1,10,40,0.7766666666666666,0.6622550607989268,0.14032712125679583,0.21260842791518028,0.15000000000000002
0.01,2,3,40,0.7888888888888889,0.6801589455320798,0.10832937631266419,0.16368188436453296,0.15000000000000002
0.01,2,5,40,0.7555555555555555,0.6306699792138453,0.14715523749830461,0.22263424403448462,0.15000000000000002
0.01,2,10,40,0.8111111111111111,0.7126255857963175,0.13998946658394754,0.214345125120964,0.15000000000000002
0.01,3,3,40,0.8236111111111111,0.733066933066933,0.13686957986712794,0.20678209158803873,0.15000000000000002
0.01,3,5,40,0.7988888888888889,0.6960343339109479,0.11929864773976998,0.1825688064176296,0.15000000000000002
0.01,3,10,40,0.7863888888888889,0.6751484795692113,0.1384465177301507,0.21075372364000247,0.15000000000000002
0.01,5,3,40,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,5,5,40,0.7777777777777778,0.6626255857963175,0.16640411418623938,0.25239790058702394,0.15000000000000002
0.01,5,10,40,0.7775,0.6638528138528138,0.1681643102854238,0.2549196931207158,0.15000000000000002
0.01,1,3,80,0.7766666666666666,0.6622550607989268,0.1301853168957766,0.1975588624040733,0.15000000000000002
0.01,1,5,80,0.7863888888888889,0.676540775084641,0.11471359038461852,0.17536914539134973,0.15000000000000002
0.01,1,10,80,0.8102777777777778,0.7119314019314019,0.10620374406663963,0.1605345275475164,0.15000000000000002
0.01,2,3,80,0.7777777777777778,0.6634922788654132,0.1264422964082338,0.19037355537239747,0.15000000000000002
0.01,2,5,80,0.8,0.6968256121987465,0.12425360146086115,0.18773029196435673,0.15000000000000002
0.01,2,10,80,0.7988888888888889,0.6951430683138,0.14987534829796006,0.22768031590101484,0.15000000000000002
0.01,3,3,80,0.7775,0.6624590856298174,0.13634994163681238,0.20840915061766926,0.15000000000000002
0.01,3,5,80,0.8211111111111111,0.7307613954672778,0.12106069853493662,0.18234377843967384,0.15000000000000002
0.01,3,10,80,0.7763888888888889,0.6602446334153651,0.15036107661482134,0.22891513646360048,0.15000000000000002
0.01,5,3,80,0.8225,0.7322318319952102,0.11658175922657087,0.17438508909887718,0.15000000000000002
0.01,5,5,80,0.8,0.6973526473526473,0.12425360146086115,0.1879802700595292,0.15000000000000002
0.01,5,10,80,0.7552777777777777,0.629125752296484,0.12363417041125187,0.18898490411769586,0.15000000000000002
0.01,1,3,120,0.7891666666666667,0.6807916461647805,0.14065817509914674,0.21121347113201402,0.15000000000000002
0.01,1,5,120,0.7752777777777777,0.6598741084179744,0.14175106418482672,0.21504302282241117,0.15000000000000002
0.01,1,10,120,0.8002777777777778,0.6974583128314471,0.1440072324239231,0.21648501282211866,0.15000000000000002
0.01,2,3,120,0.8111111111111111,0.7134922788654132,0.12698357583654643,0.19210268690502683,0.15000000000000002
0.01,2,5,120,0.8025,0.7014834758737197,0.13824821368504414,0.2081937805396994,0.15000000000000002
0.01,2,10,120,0.7863888888888889,0.676095449266181,0.14802338496525017,0.22499984734921039,0.15000000000000002
0.01,3,3,120,0.79,0.680995670995671,0.12616534973300328,0.19147301911026116,0.15000000000000002
0.01,3,5,120,0.7677777777777778,0.6495670995670996,0.1555731912401602,0.2341832855416727,0.15000000000000002
0.01,3,10,120,0.7566666666666666,0.6309747963479306,0.14221450596351692,0.2140592081028722,0.15000000000000002
0.01,5,3,120,0.8136111111111111,0.7181501425403864,0.13035807233662064,0.1966216597298079,0.15000000000000002
0.01,5,5,120,0.79,0.6829004329004329,0.1366059284885423,0.20622366235105102,0.15000000000000002
0.01,5,10,120,0.7577777777777778,0.6332500832500833,0.13400550732903865,0.20513891218496189,0.15000000000000002
0.01,1,3,160,0.8002777777777778,0.6974583128314471,0.15323696425916142,0.23030110786265381,0.15000000000000002
0.01,1,5,160,0.7652777777777777,0.6449556934995595,0.15430077028061354,0.23375033619816235,0.15000000000000002
0.01,1,10,160,0.8013888888888889,0.6992065645796989,0.14299636195934384,0.21529438656713273,0.15000000000000002
0.01,2,3,160,0.8111111111111111,0.7134922788654132,0.11567776064252902,0.17530146265778254,0.15000000000000002
0.01,2,5,160,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,2,10,160,0.8002777777777778,0.6984531728434168,0.13607299793925165,0.2039100560146055,0.15000000000000002
0.01,3,3,160,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,3,5,160,0.7802777777777777,0.6681501425403864,0.14065817509914674,0.21139797836877272,0.15000000000000002
0.01,3,10,160,0.7877777777777778,0.677492209283254,0.14221450596351692,0.21524483741109893,0.15000000000000002
0.01,5,3,160,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,5,5,160,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,5,10,160,0.7802777777777777,0.6681501425403864,0.11957321511229349,0.1798427820237955,0.15000000000000002
0.01,1,3,200,0.8002777777777778,0.6974583128314471,0.13414394792696427,0.2017248652755035,0.15000000000000002
0.01,1,5,200,0.7652777777777777,0.6449556934995595,0.15430077028061354,0.23375033619816235,0.15000000000000002
0.01,1,10,200,0.8027777777777778,0.7030277027910811,0.14130005819952068,0.21119038803646878,0.15000000000000002
0.01,2,3,200,0.7677777777777778,0.6476623376623377,0.1464907287430906,0.22098514856520096,0.15000000000000002
0.01,2,5,200,0.8025,0.7014834758737197,0.12794172252295152,0.19279992414220415,0.15000000000000002
0.01,2,10,200,0.8102777777777778,0.7138308300121187,0.13967708447941418,0.20950737495018737,0.15000000000000002
0.01,3,3,200,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,3,5,200,0.7802777777777777,0.6681501425403864,0.14065817509914674,0.21139797836877272,0.15000000000000002
0.01,3,10,200,0.8102777777777778,0.7138308300121187,0.13967708447941418,0.20950737495018737,0.15000000000000002
0.01,5,3,200,0.7913888888888889,0.6848168092070531,0.14476726746193375,0.21774282878042933,0.15000000000000002
0.01,5,5,200,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,5,10,200,0.7691666666666667,0.6514834758737198,0.13541615226239745,0.2033445034440015,0.15000000000000002
0.01,1,3,240,0.7791666666666667,0.6658732312463655,0.14513870429428866,0.21800795351192162,0.15000000000000002
0.01,1,5,240,0.7777777777777778,0.6634922788654132,0.14654222180286153,0.22042633598885814,0.15000000000000002
0.01,1,10,240,0.8027777777777778,0.7030277027910811,0.13123346456686352,0.19603198844275752,0.15000000000000002
0.01,2,3,240,0.7902777777777777,0.683980083743462,0.13972127113536348,0.20909740839922383,0.15000000000000002
0.01,2,5,240,0.8002777777777778,0.6984531728434168,0.13607299793925165,0.2039100560146055,0.15000000000000002
0.01,2,10,240,0.8102777777777778,0.7138308300121187,0.11841756406352055,0.17761661281021188,0.15000000000000002
0.01,3,3,240,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,3,5,240,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,3,10,240,0.8002777777777778,0.6993444384405647,0.13607299793925165,0.20392232915922953,0.15000000000000002
0.01,5,3,240,0.7913888888888889,0.6848168092070531,0.14476726746193375,0.21774282878042933,0.15000000000000002
0.01,5,5,240,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,5,10,240,0.7791666666666667,0.6659356903259342,0.1248129602016295,0.1875269529958792,0.15000000000000002
0.01,1,3,280,0.7777777777777778,0.6634922788654132,0.12644229640823382,0.1903735553723975,0.15000000000000002
0.01,1,5,280,0.7777777777777778,0.6634922788654132,0.14654222180286153,0.22042633598885814,0.15000000000000002
0.01,1,10,280,0.8027777777777778,0.7030277027910811,0.14130005819952068,0.21119038803646878,0.15000000000000002
0.01,2,3,280,0.7777777777777778,0.6634922788654132,0.13686174975482873,0.20594885309537447,0.15000000000000002
0.01,2,5,280,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,2,10,280,0.8002777777777778,0.6984531728434168,0.11414417338718681,0.17097845458283295,0.15000000000000002
0.01,3,3,280,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,3,5,280,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,3,10,280,0.7913888888888889,0.6848168092070531,0.14476726746193375,0.21774282878042933,0.15000000000000002
0.01,5,3,280,0.7913888888888889,0.6848168092070531,0.14476726746193375,0.21774282878042933,0.15000000000000002
0.01,5,5,280,0.8025,0.7014834758737197,0.13824821368504414,0.2081937805396994,0.15000000000000002
0.01,5,10,280,0.7902777777777777,0.6826023569926009,0.12953203998515597,0.19486202574001268,0.15000000000000002
0.01,1,3,320,0.7888888888888889,0.6801589455320799,0.1203276277388386,0.18156155643554386,0.15000000000000002
0.01,1,5,320,0.7666666666666666,0.6468256121987466,0.14130005819952068,0.21230906233722802,0.15000000000000002
0.01,1,10,320,0.8027777777777778,0.7030277027910811,0.14130005819952068,0.21119038803646878,0.15000000000000002
0.01,2,3,320,0.7677777777777778,0.6476623376623377,0.1464907287430906,0.22098514856520096,0.15000000000000002
0.01,2,5,320,0.8013888888888889,0.6992690236592676,0.12231513023202106,0.18435275043864668,0.15000000000000002
0.01,2,10,320,0.8102777777777778,0.7138308300121187,0.11841756406352055,0.17761661281021188,0.15000000000000002
0.01,3,3,320,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,3,5,320,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,3,10,320,0.7913888888888889,0.6848168092070531,0.14476726746193375,0.21774282878042933,0.15000000000000002
0.01,5,3,320,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,5,5,320,0.8136111111111111,0.7181501425403864,0.13035807233662064,0.1966216597298079,0.15000000000000002
0.01,5,10,320,0.8013888888888889,0.6992690236592676,0.14299636195934384,0.21524780046876116,0.15000000000000002
0.01,1,3,360,0.7888888888888889,0.6801589455320799,0.1203276277388386,0.18156155643554386,0.15000000000000002
0.01,1,5,360,0.7902777777777777,0.683980083743462,0.129532039985156,0.19377535109786015,0.15000000000000002
0.01,1,10,360,0.8016666666666666,0.7017386932931163,0.1323471761477877,0.19775599213970438,0.15000000000000002
0.01,2,3,360,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,2,5,360,0.8013888888888889,0.700194466375755,0.1393033938140802,0.2098073373477252,0.15000000000000002
0.01,2,10,360,0.8002777777777778,0.6984531728434168,0.11414417338718681,0.17097845458283295,0.15000000000000002
0.01,3,3,360,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,3,5,360,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,3,10,360,0.8013888888888889,0.6992690236592676,0.13305816513330543,0.2003965471271069,0.15000000000000002
0.01,5,3,360,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,5,5,360,0.8236111111111111,0.7326023569926009,0.11509262983819904,0.17417341727772365,0.15000000000000002
0.01,5,10,360,0.7902777777777777,0.6826023569926009,0.12953203998515597,0.19486202574001268,0.15000000000000002
0.01,1,3,400,0.7877777777777778,0.6784106937838281,0.14221450596351692,0.21389335100212364,0.15000000000000002
0.01,1,5,400,0.7902777777777777,0.683980083743462,0.129532039985156,0.19377535109786015,0.15000000000000002
0.01,1,10,400,0.8127777777777778,0.7184053599597829,0.12416525118645226,0.18550850856399012,0.15000000000000002
0.01,2,3,400,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,2,5,400,0.7902777777777777,0.6835277997090884,0.15481110442124688,0.23283364543916035,0.15000000000000002
0.01,2,10,400,0.8002777777777778,0.6984531728434168,0.11414417338718681,0.17097845458283295,0.15000000000000002
0.01,3,3,400,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,3,5,400,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,3,10,400,0.8013888888888889,0.6992690236592676,0.13305816513330543,0.2003965471271069,0.15000000000000002
0.01,5,3,400,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,5,5,400,0.8013888888888889,0.6992690236592676,0.12231513023202106,0.18435275043864668,0.15000000000000002
0.01,5,10,400,0.7902777777777777,0.6826023569926009,0.12953203998515597,0.19486202574001268,0.15000000000000002
0.01,1,3,440,0.7777777777777778,0.6634922788654132,0.13686174975482873,0.20594885309537447,0.15000000000000002
0.01,1,5,440,0.7902777777777777,0.683980083743462,0.13972127113536348,0.20909740839922383,0.15000000000000002
0.01,1,10,440,0.8238888888888889,0.7350720266264497,0.13612811685148246,0.20358726908586786,0.15000000000000002
0.01,2,3,440,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,2,5,440,0.7902777777777777,0.6835277997090884,0.15481110442124688,0.23283364543916035,0.15000000000000002
0.01,2,10,440,0.8002777777777778,0.6984531728434168,0.11414417338718681,0.17097845458283295,0.15000000000000002
0.01,3,3,440,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,3,5,440,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,3,10,440,0.8013888888888889,0.6992690236592676,0.13305816513330543,0.2003965471271069,0.15000000000000002
0.01,5,3,440,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,5,5,440,0.8013888888888889,0.6992690236592676,0.12231513023202106,0.18435275043864668,0.15000000000000002
0.01,5,10,440,0.8113888888888889,0.7151198395100834,0.1385455633134984,0.20779752336135054,0.15000000000000002
0.01,1,3,480,0.7877777777777778,0.6784106937838281,0.14221450596351692,0.21389335100212364,0.15000000000000002
0.01,1,5,480,0.8002777777777778,0.699357740912164,0.1440072324239231,0.21570891981047555,0.15000000000000002
0.01,1,10,480,0.8127777777777778,0.7184053599597829,0.12416525118645226,0.18550850856399012,0.15000000000000002
0.01,2,3,480,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,2,5,480,0.7902777777777777,0.6835277997090884,0.15481110442124688,0.23283364543916035,0.15000000000000002
0.01,2,10,480,0.8113888888888889,0.7151198395100834,0.11708076128862153,0.17559650253568646,0.15000000000000002
0.01,3,3,480,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,3,5,480,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,3,10,480,0.8125,0.7159356903259342,0.13548451133643036,0.20427691787085217,0.15000000000000002
0.01,5,3,480,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,5,5,480,0.8013888888888889,0.6992690236592676,0.12231513023202106,0.18435275043864668,0.15000000000000002
0.01,5,10,480,0.8002777777777778,0.6984531728434168,0.12558812261997498,0.1881660740880425,0.15000000000000002
0.01,1,3,520,0.7902777777777777,0.6830685574588014,0.15481110442124688,0.23247142324428632,0.15000000000000002
0.01,1,5,520,0.7902777777777777,0.6835277997090884,0.15481110442124688,0.23283364543916035,0.15000000000000002
0.01,1,10,520,0.8227777777777778,0.7337697146568857,0.11794421038223374,0.1763536626070019,0.15000000000000002
0.01,2,3,520,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,2,5,520,0.7902777777777777,0.6835277997090884,0.15481110442124688,0.23283364543916035,0.15000000000000002
0.01,2,10,520,0.8113888888888889,0.7151198395100834,0.11708076128862153,0.17559650253568646,0.15000000000000002
0.01,3,3,520,0.7913888888888889,0.6848168092070531,0.13495954024606543,0.20307412434658073,0.15000000000000002
0.01,3,5,520,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,3,10,520,0.8125,0.7159356903259342,0.13548451133643036,0.20427691787085217,0.15000000000000002
0.01,5,3,520,0.7802777777777777,0.6681501425403864,0.15009399204227972,0.2255259292511106,0.15000000000000002
0.01,5,5,520,0.8013888888888889,0.6992690236592676,0.12231513023202106,0.18435275043864668,0.15000000000000002
0.01,5,10,520,0.8102777777777778,0.7138308300121187,0.1294843762919052,0.19421766308022953,0.15000000000000002
0.01,1,3,560,0.7902777777777777,0.683980083743462,0.13972127113536348,0.20909740839922383,0.15000000000000002
0.01,1,5,560,0.7902777777777777,0.6835277997090884,0.15481110442124688,0.23283364543916035,0.15000000000000002
0.01,1,10,560,0.8102777777777778,0.7147220956092667,0.11841756406352055,0.17754495119458275,0.15000000000000002
